OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
050	26	0	1096.52856	172.11155	1083.62822	185.01992
050	27	0	661.16461	292.54183	574.75588	244.61355
050	27	1	433.91041	310.82869	365.51848	236.60558
050	28	0	378.29787	381.73705	413.66517	305.05976
050	28	1	185.98096	408.45418	257.14222	304.75697
050	29	0	1235.01456	266.86454	1203.01008	291.57769
050	29	1	1057.43113	285.33068	1016.78947	287.48207
050	30	0	689.14271	353.94030	632.87933	306.74627
050	30	1	932.48059	363.31343	864.37775	343.73134
050	31	0	1023.32949	478.43284	889.39979	465.58209
050	31	1	830.30955	491.50746	666.37775	439.91045
050	32	0	1070.71249	460.32463	777.55824	430.55597
050	32	1	813.93809	293.55970	565.73347	243.82836
050	33	0	914.31060	132.71642	880.12802	120.71642
050	33	1	757.66737	20.65299	755.91501	0.67164
050	34	0	977.98006	326.24254	1045.05456	332.16791
050	34	1	1038.08499	335.14179	1107.50997	348.45522
050	35	0	738.96013	686.92537	472.12697	598.58209
050	35	1	854.96747	753.15299	568.05456	678.84701
050	36	0	1103.03253	418.17537	1199.30325	447.36567
050	36	1	1169.85310	397.01866	1281.01889	436.20522
050	37	0	1018.59286	359.65672	1005.96957	360.14925
050	37	1	907.56139	353.76119	910.27177	342.38806
050	38	0	476.85100	438.19030	372.75551	350.79104
050	38	1	136.90556	383.92164	85.16264	263.89925
050	39	0	1899.34942	908.28358	986.33158	941.97015
050	39	1	1193.47534	806.89552	248.31165	693.71642
050	40	0	1155.81322	227.20896	1172.00630	245.91045
050	40	1	821.05981	351.28358	823.59706	327.80597
050	41	0	515.40202	273.56175	648.49048	227.68924
050	42	0	1813.22141	451.34328	1887.76495	594.40299
050	43	0	795.80273	441.26866	904.59601	431.19403
051	0	0	1170.53515	501.71642	838.11123	507.76119
052	0	0	1138.30010	517.83582	878.40504	527.91045
053	0	0	1188.98096	542.15139	827.77156	574.42231
054	0	0	1182.62329	487.61194	757.52361	525.89552
055	0	0	1173.93057	469.00398	683.71781	512.03187
057	0	0	1122.18258	499.70149	888.47849	497.68657
058	0	0	1174.56453	497.68657	813.93494	499.70149
059	0	0	1273.28437	511.79104	852.21406	501.71642
060	0	0	1196.72613	509.77612	852.21406	503.73134
061	0	0	1347.82791	521.86567	767.59706	513.80597
063	0	0	1198.74082	509.77612	846.16999	511.79104
063	1	0	1682.65582	392.85075	1666.32529	417.47388
063	1	1	1198.44281	415.53358	1187.28856	425.50373
063	2	0	1479.21511	552.05970	1438.92025	581.94030
063	2	1	1361.35572	551.55597	1325.09024	572.87313
063	3	0	254.49108	533.94030	283.03882	501.57836
063	3	1	348.17419	539.98507	369.16684	511.65299
063	4	0	683.19307	804.51119	194.99895	751.91791
063	4	1	805.08185	795.94776	335.01994	755.44403
063	5	0	717.47219	484.00746	658.29591	473.97761
063	5	1	668.11228	476.45149	608.93599	464.40672
063	6	0	1049.92130	489.07463	969.75551	493.59328
063	6	1	1132.01994	477.48881	1051.85414	484.52612
063	7	0	1277.58132	534.91418	1183.81637	551.01866
063	7	1	1210.08919	518.29104	1124.88667	530.36567
063	8	0	985.18363	535.97015	926.75761	542.01493
063	9	0	1273.62329	520.52612	1240.28856	538.51119
063	9	1	1721.04932	489.54851	1765.87618	527.97761
063	10	0	993.24239	499.70149	890.49318	499.70149
063	11	0	1517.26967	496.43657	1348.33263	520.94030
063	11	1	1421.57188	515.57836	1244.07240	535.04478
063	12	0	909.20042	729.50373	372.82896	697.39925
063	12	1	756.58762	741.08955	191.50682	695.38433
063	13	0	952.94858	634.70149	737.37671	622.61194
063	14	0	1887.26128	525.05970	1640.63799	567.48134
063	14	1	1735.65582	539.66791	1459.31584	571.51119
064	0	0	1184.63799	519.85075	910.64008	537.98507
065	0	0	1152.43001	509.88048	832.07167	533.54582
066	0	0	1231.98208	473.30677	860.02240	509.88048
067	0	0	1232.79128	408.82265	852.97569	458.71833
068	0	0	1218.88772	493.65672	916.68416	509.77612
069	0	0	1126.21196	441.26866	771.62644	447.31343
070	0	0	1208.17150	464.93274	895.83859	455.24664
072	0	0	1190.68206	519.85075	813.93494	521.86567
073	0	0	1205.75032	520.62780	861.94199	523.04933
074	0	0	1406.25393	421.11940	828.03778	407.01493
075	0	0	1299.47534	427.16418	775.65582	411.04478
076	0	0	1166.50577	463.43284	791.77335	477.53731
077	0	0	1317.60756	445.29851	817.96432	485.59701
078	0	0	1217.85624	469.77578	888.57503	530.31390
